id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,kww,iq,married,libcrd14,exper,lwage
345,0,1,12,28,10,11,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,545,0,35,91,6,0,10,6.300786
346,0,1,13,28,12,8,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,278,1,32,107,1,1,9,5.627621
348,0,1,18,34,16,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,0,55,114,1,1,10,7.273787
349,0,1,16,27,16,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,995,0,40,126,1,1,5,6.902743
350,0,1,12,29,11,11,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,45,82,1,1,11,6.55108
352,0,1,16,28,9,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,577,0,45,119,1,1,6,6.357842
353,0,1,16,31,6,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,858,0,37,104,1,1,9,6.754604
355,0,1,12,28,12,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,686,0,35,97,1,1,10,6.530878
356,0,1,15,31,11,,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,832,0,49,115,1,1,10,6.723833
358,1,1,13,33,13,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,633,1,45,83,1,1,14,6.45047
359,1,1,12,32,12,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,689,0,45,97,1,1,14,6.535241
360,1,1,14,30,8,8,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,43,119,1,1,10,6.645091
363,1,1,15,27,12,14,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,27,105,6,1,6,5.953243
364,1,1,12,24,12,14,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,1,29,,6,1,6,6.109248
366,1,1,12,27,10,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,615,0,41,114,1,1,9,6.421622
367,1,1,12,34,,8,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,682,0,47,93,1,1,16,6.52503
368,1,1,10,32,,,367470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,670,0,28,73,5,1,16,6.507277
370,1,1,11,33,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,800,0,48,96,1,1,16,6.684612
372,1,1,14,34,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,505,0,48,,1,1,14,6.224558
374,1,1,18,30,12,16,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,0,48,117,5,1,6,6.933423
375,1,1,15,25,16,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,30,113,6,1,4,6.645091
377,1,1,10,32,10,14,408301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0,38,106,1,1,16,5.669881
378,1,1,13,28,,8,422407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,529,0,37,104,1,1,9,6.270988
379,1,1,16,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,0,,,1,1,7,7.05099
380,1,1,10,29,12,,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,549,0,39,80,1,1,13,6.308098
381,1,1,12,26,8,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,475,0,30,104,1,1,8,6.163315
382,1,1,12,26,12,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,36,102,1,1,8,6.109248
383,1,1,17,27,10,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,875,0,43,114,6,1,4,6.774224
384,1,1,15,25,10,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,33,93,6,1,4,5.298317
385,1,1,13,26,16,16,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,36,122,6,1,7,5.703783
386,1,1,16,25,16,,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,28,117,6,1,3,6.135565
387,1,1,12,30,13,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,38,96,1,1,12,5.953243
388,1,1,15,32,16,16,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1282,0,51,95,1,1,11,7.156177
390,1,1,16,25,12,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,588,0,29,117,6,1,3,6.376727
391,1,1,12,27,17,16,408636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,600,0,24,105,6,1,9,6.39693
393,1,1,16,30,6,,121400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1,43,,1,0,8,6.214608
396,1,1,12,33,8,8,149854,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,440,0,18,94,1,0,15,6.086775
397,0,1,18,26,13,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,467,1,43,139,6,1,2,6.146329
398,0,1,17,29,14,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,929,0,41,91,1,1,6,6.834109
399,0,1,16,27,14,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,556,0,37,96,1,1,5,6.320768
400,0,1,13,24,14,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,32,114,6,0,5,6.082219
402,0,1,12,29,9,10,648053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,600,0,31,54,1,0,11,6.39693
403,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,575,0,37,69,1,0,8,6.35437
404,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,389,0,17,67,6,0,8,5.963579
410,0,1,12,34,12,,408207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,0,37,110,1,0,16,6.678342
411,0,1,18,27,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,471,0,41,125,1,1,3,6.154858
412,0,1,17,26,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,202,1,38,124,6,1,3,5.308268
413,0,1,17,24,18,16,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,200,1,35,,6,1,1,5.298317
415,0,1,17,24,15,17,410536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35,113,6,1,1,5.857933
416,0,1,14,24,10,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,375,0,40,100,6,1,4,5.926926
419,0,1,16,25,12,9,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,37,97,1,1,3,6.175867
420,0,1,18,31,8,8,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,44,125,6,1,7,6.869014
421,0,1,15,27,12,12,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,423,0,42,106,6,1,6,6.047372
423,0,1,15,27,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,28,101,6,1,6,6.214608
424,0,1,9,30,,11,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,37,,1,1,15,6.109248
425,0,1,8,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,476,0,27,,1,0,14,6.165418
426,0,1,12,24,8,9,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,136,0,21,,6,0,6,4.912655
427,0,1,12,32,10,9,345723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,575,0,39,91,1,1,14,6.35437
428,0,1,12,33,10,8,345723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,577,0,28,86,1,1,15,6.357842
429,0,1,12,31,8,9,475820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,310,0,32,110,1,1,13,5.736572
430,0,1,9,30,12,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,38,,1,0,15,6.55108
433,0,1,14,32,,12,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1322,0,47,92,1,1,12,7.186901
434,0,1,10,34,12,9,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,0,41,85,1,0,18,6.311735
435,0,1,17,30,8,8,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,881,0,36,120,1,1,7,6.781058
439,0,1,12,25,7,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,27,,1,1,7,6.633318
441,0,1,12,32,8,11,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,708,0,52,,1,1,14,6.562444
442,0,1,12,26,8,8,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,425,0,24,,1,1,8,6.052089
443,0,1,12,26,,9,422310,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,427,0,35,107,6,1,8,6.056784
444,0,1,16,24,,9,410536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,43,116,6,1,2,6.356108
446,0,1,9,32,,4,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,34,,4,1,17,5.991465
449,0,1,12,31,8,5,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,30,,1,0,13,6.214608
450,0,1,12,28,8,5,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,531,0,29,,1,0,10,6.274762
453,0,1,16,28,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,673,1,43,121,1,1,6,6.511745
454,0,1,16,27,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,577,0,41,112,6,1,5,6.357842
458,0,1,16,24,16,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,325,0,39,,6,1,2,5.783825
461,0,1,11,29,7,11,428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,40,,1,1,12,6.214608
462,0,1,12,25,7,11,318670,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,43,100,1,1,7,6.64639
464,0,1,12,26,7,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,37,112,1,0,8,6.214608
467,0,1,16,28,14,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,391,0,41,108,1,1,6,5.968708
468,0,1,12,34,12,10,352069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,810,0,42,90,1,1,16,6.697034
469,1,1,9,34,12,,166467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,0,39,86,1,1,19,6.297109
473,1,1,9,34,12,12,196733,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,593,0,37,,5,1,19,6.385194
474,1,1,17,25,12,12,100353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,864,0,40,127,6,1,2,6.761573
475,1,1,10,28,,8,116191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,700,0,32,86,1,1,12,6.55108
477,1,1,12,25,12,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510,0,27,113,1,1,7,6.234411
479,1,1,13,34,9,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,51,111,4,1,15,6.421622
481,1,1,14,29,9,8,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,761,0,41,113,1,0,9,6.634634
484,1,1,10,31,,,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,493,0,32,81,1,1,15,6.200509
485,1,1,16,24,12,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,445,0,34,111,1,1,2,6.098074
486,1,1,12,25,8,9,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,425,0,20,,1,1,7,6.052089
487,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,1,24,112,6,1,2,6.620073
488,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,30,114,1,1,2,6.55108
489,1,1,12,24,9,9,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,33,,1,1,6,6.082219
490,1,1,12,29,12,12,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,608,0,30,111,1,1,11,6.410175
491,1,1,13,24,7,8,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,32,106,1,0,5,6.109248
492,1,1,3,26,4,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313,0,6,,1,0,17,5.746203
494,1,1,7,33,6,5,177101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,250,0,,,1,0,20,5.521461
496,1,1,14,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26,79,1,0,13,6.214608
497,0,0,12,26,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365,0,28,98,6,1,8,5.899898
499,0,0,12,26,10,12,364232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,813,0,28,105,1,1,8,6.700731
500,0,0,12,25,10,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,0,33,,4,1,7,5.786897
501,0,0,12,29,,10,428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524,0,29,105,1,0,11,6.261492
502,0,0,13,28,9,12,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,815,0,44,118,1,1,9,6.703188
504,0,0,12,28,11,12,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,0,35,100,1,1,10,6.620073
505,0,0,17,24,9,10,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,525,0,36,,1,1,1,6.263398
506,0,0,12,32,8,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1125,0,38,90,1,1,14,7.025538
508,0,0,12,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,34,95,6,1,10,6.437752
509,0,0,14,25,12,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,715,0,24,112,1,1,5,6.572282
510,0,0,12,31,8,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,32,96,1,1,13,6.381816
512,0,0,17,27,12,12,321899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,404,1,37,127,6,1,4,6.001415
514,0,1,12,28,10,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,675,0,39,120,1,1,10,6.514713
515,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,444,0,41,123,6,1,7,6.095825
516,0,1,12,24,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,488,0,34,,1,1,6,6.190315
517,0,1,9,34,10,6,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,695,0,42,,1,1,19,6.543912
518,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,700,1,25,98,1,0,7,6.55108
519,0,1,12,24,7,10,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,325,0,24,,1,0,6,5.783825
520,0,1,9,25,12,11,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,556,0,30,,1,1,10,6.320768
522,1,1,12,26,8,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,325,0,25,114,6,1,8,5.783825
523,1,1,13,26,15,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,668,0,32,103,1,1,7,6.504288
524,1,1,18,31,18,16,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,40,121,1,1,7,7.784889
525,1,1,16,25,12,14,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,758,1,38,117,6,0,3,6.630683
526,1,1,16,34,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,986,0,44,90,1,1,12,6.893656
527,1,1,12,25,12,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,32,125,1,1,7,6.357842
529,1,1,17,29,12,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,286,0,39,104,1,1,6,5.655992
531,1,1,14,28,18,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,231,0,40,106,6,1,8,5.442418
532,1,1,12,25,7,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,513,0,33,,1,1,7,6.240276
533,1,1,15,28,9,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,36,122,4,1,7,6.421622
534,1,1,15,25,9,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,43,120,1,1,4,6.55108
537,1,1,18,33,12,7,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,0,41,112,1,1,9,6.570883
539,1,1,9,30,8,8,121400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,701,0,31,,1,0,15,6.552508
540,1,1,12,24,7,9,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,462,0,29,,1,1,6,6.135565
542,1,1,18,28,8,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,868,0,34,109,6,1,4,6.766191
544,1,1,16,29,9,10,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,917,0,46,128,6,1,7,6.821107
545,1,1,12,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1065,0,35,97,1,1,9,6.97073
546,0,1,12,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,400,0,35,96,4,1,11,5.991465
547,0,1,12,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,640,0,41,103,1,1,9,6.461468
548,0,1,13,24,8,8,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,285,0,16,,6,0,5,5.652489
551,0,1,17,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,641,1,38,127,6,1,4,6.463029
561,1,1,13,32,,4,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,389,0,21,,1,0,13,5.963579
562,1,1,12,25,12,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1010,0,29,,1,1,7,6.917706
564,1,1,12,24,8,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,817,0,44,97,1,1,6,6.705639
565,1,1,17,27,10,9,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,975,0,43,120,1,1,4,6.882438
567,1,1,12,29,6,7,158413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,750,0,21,78,4,1,11,6.620073
570,1,1,15,24,7,8,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,463,0,46,118,1,1,3,6.137727
571,1,1,12,28,12,,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1387,0,,,1,1,10,7.234899
572,1,1,12,25,12,,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,41,,6,1,7,6.357842
575,1,1,12,27,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,401,0,27,89,6,1,9,5.993961
576,1,1,10,26,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320,0,24,,1,1,10,5.768321
581,1,1,12,27,14,12,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,514,0,36,,1,1,9,6.242223
582,1,1,11,25,14,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,208,0,,,6,1,8,5.337538
583,1,1,17,27,8,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1192,1,50,122,1,1,4,7.083388
584,1,1,14,26,7,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,33,98,6,0,6,6.437752
585,1,1,17,34,7,7,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,44,,1,0,11,6.175867
588,1,1,13,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,1,18,101,1,1,8,6.570883
590,1,1,11,27,1,4,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,30,,1,1,10,6.437752
591,1,1,12,30,,7,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,553,0,39,112,1,1,12,6.315358
592,1,1,12,34,5,2,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,579,0,32,88,1,1,16,6.361302
593,1,1,18,28,12,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,841,0,52,,6,0,4,6.734591
594,1,1,18,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1923,0,48,136,1,1,9,7.561642
598,1,1,16,26,13,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,806,0,50,124,1,1,4,6.692084
601,1,1,12,29,,6,158413,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,344,0,31,96,1,0,11,5.840641
605,1,1,12,32,11,14,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,39,97,1,1,14,6.869014
612,1,1,12,32,10,10,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,600,0,40,,1,1,14,6.39693
615,1,1,18,34,12,10,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,837,0,49,107,1,1,10,6.729824
616,1,1,16,24,,,410630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,41,,6,1,2,6.437752
617,1,1,16,28,,,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,563,0,41,111,1,1,6,6.33328
618,1,1,16,28,10,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1410,0,43,102,1,1,6,7.251345
619,1,1,12,25,,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,480,0,30,115,1,1,7,6.173786
621,1,1,12,24,7,8,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,600,1,32,94,6,1,6,6.39693
623,1,1,9,28,,0,92929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,300,0,30,,1,0,13,5.703783
624,1,1,9,25,,0,90339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,505,0,20,,1,0,10,6.224558
626,1,1,14,25,7,12,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,417,0,31,92,6,1,5,6.033086
627,1,1,12,24,7,12,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,300,0,27,,1,1,6,5.703783
628,1,1,18,27,14,14,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,865,0,37,,6,1,3,6.76273
629,1,1,16,25,16,13,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,300,0,33,116,6,1,3,5.703783
635,1,1,12,32,9,6,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,721,0,41,101,1,1,14,6.580639
640,1,1,12,34,8,,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,856,0,32,99,1,1,16,6.75227
641,1,1,10,30,10,7,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,738,0,42,106,1,1,14,6.603944
644,1,1,17,31,15,12,648053,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1058,0,40,,1,1,8,6.964136
647,1,1,12,32,6,8,681157,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,529,0,25,,6,0,14,6.270988
648,1,1,11,34,6,,367470,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,572,0,30,122,1,1,17,6.349139
649,1,1,12,32,,9,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,805,0,32,88,1,1,14,6.690842
651,1,1,10,30,6,8,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,400,0,28,59,6,1,14,5.991465
652,1,1,18,29,12,16,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,48,126,1,1,5,6.869014
653,1,1,18,27,13,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,817,0,40,126,6,1,3,6.705639
654,1,1,13,28,14,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,740,0,47,,1,1,9,6.60665
655,1,1,18,30,12,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,721,0,54,105,1,1,6,6.580639
658,1,1,18,24,16,16,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,913,0,29,123,6,1,0,6.816736
662,1,1,17,27,8,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,379,0,30,119,6,1,4,5.937536
663,1,1,14,26,8,12,380166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35,108,6,1,6,5.857933
667,1,1,11,33,8,8,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,694,0,36,93,6,1,16,6.542472
669,1,1,12,32,,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1014,0,38,82,4,1,14,6.921658
671,1,1,18,34,16,16,613041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1136,0,49,123,1,1,10,7.035269
673,1,1,18,30,16,16,648053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1709,0,45,134,1,1,6,7.443664
675,1,1,12,26,12,8,109826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,529,0,29,84,1,1,8,6.270988
676,1,1,17,32,12,16,149854,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,673,0,38,101,6,1,9,6.511745
677,1,1,17,28,16,13,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1010,1,45,125,4,1,5,6.917706
679,1,1,18,28,17,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,846,0,43,117,1,1,4,6.74052
680,1,1,11,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,710,0,36,98,1,1,10,6.565265
